,branch,opted_in,total_download_started,total_opted_out,total_move_download,total_cancel_click,cs_provider
52144,notification-interval-short,0,0,0,0,0,1
52145,notification-interval-longer,0,0,0,0,0,1
52146,notification-interval-short,0,0,0,0,0,1
52147,notification-interval-longer,0,2,0,0,0,1
52148,control,0,0,0,0,0,1
52149,control,0,0,0,0,0,1
52150,notification-interval-longer,0,0,0,0,0,1
52151,control,0,0,0,0,0,1
52152,control,0,0,0,0,0,2
52153,notification-interval-short,0,0,0,0,0,1
52154,notification-interval-longer,0,0,0,0,0,1
52155,notification-interval-longer,0,0,0,0,0,1
52156,notification-interval-short,0,0,0,0,0,1
52157,notification-interval-short,0,0,0,0,0,1
52158,control,0,14,0,0,0,1
52159,control,0,0,0,0,0,1
52160,control,0,0,0,0,0,1
52161,notification-interval-short,0,0,0,0,0,1
52162,notification-interval-longer,0,0,0,0,0,1
52163,notification-interval-short,0,3,0,0,0,1
52165,notification-interval-short,0,8,0,0,2,1
52166,control,0,0,0,0,0,1
52167,notification-interval-short,0,0,0,0,0,1
52168,control,0,0,0,0,0,1
52169,notification-interval-longer,0,0,0,0,0,1
52170,control,0,0,0,0,0,2
52171,notification-interval-longer,0,3,0,0,0,1
52172,control,0,0,0,0,0,1
52173,notification-interval-short,0,0,0,0,0,1
52174,notification-interval-short,0,0,0,0,0,1
52175,control,0,27,0,0,0,1
52176,notification-interval-longer,0,0,0,0,0,1
52177,notification-interval-short,0,63,0,0,0,1
52178,notification-interval-longer,0,0,0,0,0,1
52179,notification-interval-short,0,0,0,0,0,1
52180,notification-interval-short,0,10,0,0,0,1
52181,notification-interval-longer,0,0,0,0,0,1
52182,control,0,0,0,0,0,1
52183,notification-interval-short,0,0,0,0,0,1
52184,notification-interval-longer,0,0,0,0,0,1
52185,notification-interval-short,0,0,0,0,0,1
52186,notification-interval-longer,0,29,0,0,0,1
52187,notification-interval-longer,0,6,0,0,0,1
52188,notification-interval-short,0,0,0,0,0,1
52189,notification-interval-short,0,0,0,0,0,1
52190,notification-interval-longer,0,2,0,0,0,1
52191,control,0,0,0,0,0,1
52192,notification-interval-longer,0,0,0,0,0,1
52193,control,0,0,0,0,0,2
52194,notification-interval-longer,0,0,0,0,0,1
52195,notification-interval-short,0,0,0,0,0,1
52196,notification-interval-short,0,1,0,0,0,1
52197,notification-interval-longer,0,2,0,0,0,2
52198,control,0,0,0,0,0,1
52199,control,0,0,0,0,0,1
52200,control,0,8,0,0,0,2
52201,notification-interval-longer,0,0,0,0,0,1
52202,notification-interval-longer,0,3,0,0,0,1
52203,notification-interval-short,0,0,0,0,0,2
52204,notification-interval-longer,0,0,0,0,0,1
52205,notification-interval-short,0,0,0,0,0,2
52206,notification-interval-longer,0,0,0,0,0,1
52207,notification-interval-short,0,0,0,0,0,2
52208,notification-interval-longer,0,31,0,0,1,1
52209,notification-interval-short,0,0,0,0,0,1
52210,control,0,6,0,0,0,1
52211,control,0,37,0,0,0,1
52212,notification-interval-longer,0,0,0,0,0,1
52213,notification-interval-short,0,1,0,0,0,2
52214,control,0,3,0,0,0,1
52215,notification-interval-longer,0,0,0,0,0,1
52216,notification-interval-short,0,0,0,0,0,2
52217,notification-interval-longer,0,0,0,0,0,1
52218,control,0,0,0,0,0,1
52219,control,0,2,0,0,0,1
52220,notification-interval-longer,0,1,0,0,0,2
52221,notification-interval-short,0,0,0,0,0,1
52222,notification-interval-longer,0,0,0,0,0,1
52223,notification-interval-short,0,0,0,0,0,1
52224,notification-interval-longer,0,4,0,0,0,1
52225,notification-interval-longer,0,0,0,0,0,1
52226,notification-interval-short,0,0,0,0,0,1
52227,notification-interval-longer,0,2,0,0,0,1
52228,notification-interval-longer,0,0,0,0,0,1
52229,notification-interval-longer,0,0,0,0,0,1
52230,control,0,0,0,0,0,1
52231,control,0,0,0,0,0,2
52232,control,0,0,0,0,0,1
52233,notification-interval-short,0,7,0,0,1,2
52234,notification-interval-longer,0,0,0,0,0,1
52235,notification-interval-short,0,0,0,0,0,1
52236,notification-interval-short,0,0,0,0,0,1
52237,notification-interval-short,0,0,0,0,0,1
52238,control,0,0,0,0,0,1
52239,control,0,0,0,0,0,1
52240,control,0,0,0,0,0,1
52241,notification-interval-longer,0,0,0,0,0,1
52242,notification-interval-short,0,0,0,0,0,1
52243,control,0,0,0,0,0,1
52244,notification-interval-short,0,0,0,0,0,1
52245,control,0,48,0,0,0,1
52246,notification-interval-longer,0,0,0,0,0,1
52247,notification-interval-short,0,0,0,0,0,1
52248,notification-interval-short,0,0,0,0,0,1
52249,notification-interval-longer,0,0,0,0,0,1
52250,notification-interval-short,0,0,0,0,0,1
52251,notification-interval-longer,0,0,0,0,0,1
52252,notification-interval-short,0,0,0,0,0,1
52253,control,0,19,0,0,0,1
52254,notification-interval-short,0,0,0,0,0,1
52255,notification-interval-longer,0,0,0,0,0,1
52257,control,0,2,0,0,0,1
52258,notification-interval-longer,0,0,0,0,0,1
52259,notification-interval-longer,0,5,0,0,0,1
52260,notification-interval-short,0,0,0,0,0,1
52261,control,0,1,0,0,0,1
52262,notification-interval-short,0,0,0,0,0,1
52263,notification-interval-short,0,0,0,0,0,1
52264,notification-interval-longer,0,12,0,0,0,1
52265,notification-interval-short,0,0,0,0,0,1
52266,notification-interval-longer,0,15,0,0,2,1
52267,notification-interval-short,0,0,0,0,0,1
52268,control,0,0,0,0,0,2
52269,notification-interval-short,0,17,0,0,0,1
52270,notification-interval-short,0,0,0,0,0,1
52271,notification-interval-longer,0,0,0,0,0,1
52272,notification-interval-short,0,10,0,0,0,1
52273,notification-interval-short,0,0,0,0,0,1
52274,control,0,0,0,0,0,1
52275,notification-interval-longer,0,3,0,0,0,2
52276,notification-interval-longer,0,0,0,0,0,1
52277,notification-interval-longer,0,0,0,0,0,1
52278,notification-interval-longer,0,0,0,0,0,1
52279,notification-interval-short,0,0,0,0,0,1
52280,notification-interval-short,0,0,0,0,0,1
52281,notification-interval-longer,0,0,0,0,0,1
52282,notification-interval-short,0,0,0,0,0,1
52283,notification-interval-longer,0,0,0,0,0,1
52284,notification-interval-longer,0,0,0,0,0,1
52285,notification-interval-longer,0,34,0,0,0,1
52286,notification-interval-short,0,0,0,0,0,2
52287,notification-interval-longer,0,0,0,0,0,1
52288,notification-interval-longer,0,0,0,0,0,2
52289,notification-interval-short,0,8,0,0,4,1
52290,notification-interval-short,0,16,0,0,0,1
52291,notification-interval-short,0,0,0,0,0,1
52292,notification-interval-short,0,0,0,0,0,1
52293,notification-interval-short,0,0,0,0,0,2
52294,notification-interval-short,0,0,0,0,0,1
52295,notification-interval-longer,0,0,0,0,0,1
52296,notification-interval-short,0,6,0,0,2,1
52297,notification-interval-short,0,2,0,0,0,1
52299,notification-interval-longer,0,3,0,0,0,1
52300,control,0,1,0,0,0,1
52301,notification-interval-longer,0,0,0,0,0,1
52302,notification-interval-short,0,0,0,0,0,1
52303,notification-interval-short,0,3,0,0,0,1
52304,notification-interval-short,0,0,0,0,0,1
52305,control,0,1,0,0,0,1
52306,notification-interval-longer,0,9,0,0,0,1
52307,control,0,0,0,0,0,1
52308,notification-interval-longer,0,9,0,0,0,1
52309,notification-interval-longer,0,0,0,0,0,2
52310,notification-interval-longer,0,0,0,0,0,1
52311,notification-interval-short,0,1,0,0,0,1
52312,notification-interval-short,0,5,0,0,0,1
52313,notification-interval-short,0,0,0,0,0,2
52314,notification-interval-short,0,0,0,0,0,1
52315,notification-interval-short,0,0,0,0,0,1
52316,notification-interval-longer,0,0,0,0,0,1
52317,notification-interval-longer,0,0,0,0,0,1
52318,notification-interval-short,0,0,0,0,0,1
52319,notification-interval-longer,0,0,0,0,0,1
52320,notification-interval-longer,0,20,0,0,0,1
52321,notification-interval-longer,0,0,0,0,0,2
52322,notification-interval-longer,0,0,0,0,0,1
52323,notification-interval-short,0,0,0,0,0,1
52324,notification-interval-short,0,0,0,0,0,1
52325,control,0,0,0,0,0,1
52326,notification-interval-longer,0,0,0,0,0,1
52327,control,0,0,0,0,0,1
52328,notification-interval-longer,0,0,0,0,0,2
52329,control,0,7,0,0,0,1
52330,notification-interval-short,0,0,0,0,0,1
52331,notification-interval-longer,0,0,0,0,0,1
52332,notification-interval-longer,0,0,0,0,0,1
52333,notification-interval-short,0,7,0,0,0,1
52334,notification-interval-longer,0,0,0,0,0,1
52335,notification-interval-short,0,0,0,0,0,1
52336,notification-interval-longer,0,8,0,0,1,1
52337,notification-interval-short,0,1,0,0,0,1
52338,control,0,0,0,0,0,2
52339,notification-interval-short,0,11,0,0,1,1
52340,notification-interval-longer,0,0,0,0,0,1
52341,control,0,1,0,0,0,1
52342,notification-interval-short,0,0,0,0,0,1
52343,notification-interval-longer,0,0,0,0,0,1
52344,notification-interval-short,0,0,0,0,0,1
52345,notification-interval-longer,0,0,0,0,0,2
52346,notification-interval-longer,0,0,0,0,0,1
52347,notification-interval-longer,0,5,0,0,0,1
52348,notification-interval-longer,0,0,0,0,0,1
52349,notification-interval-short,0,0,0,0,0,1
52350,notification-interval-longer,0,0,0,0,0,2
52351,control,0,7,0,0,0,1
52352,notification-interval-longer,0,35,0,0,0,2
52353,notification-interval-short,0,0,0,0,0,2
52354,notification-interval-longer,0,0,0,0,0,1
52355,notification-interval-short,0,0,0,0,0,1
52356,control,0,0,0,0,0,1
52357,notification-interval-short,0,0,0,0,0,1
52358,control,0,0,0,0,0,1
52359,control,0,0,0,0,0,1
52360,control,0,0,0,0,0,1
52361,notification-interval-short,0,0,0,0,0,1
52362,control,0,9,0,0,0,1
52364,control,0,0,0,0,0,1
52365,notification-interval-short,0,0,0,0,0,1
52366,notification-interval-longer,0,10,0,0,3,1
52367,notification-interval-longer,0,0,0,0,0,1
52368,control,0,8,0,0,0,1
52369,notification-interval-longer,0,12,0,0,0,1
52370,notification-interval-longer,0,0,0,0,0,2
52371,control,0,0,0,0,0,1
52372,control,0,0,0,0,0,1
52373,control,0,0,0,0,0,1
52374,notification-interval-longer,0,2,0,0,0,1
52375,control,0,10,0,0,0,1
52376,notification-interval-longer,0,0,0,0,0,1
52377,notification-interval-short,0,17,0,0,0,1
52378,notification-interval-short,0,0,0,0,0,1
52379,notification-interval-short,0,0,0,0,0,1
52380,notification-interval-longer,0,0,0,0,0,2
52381,notification-interval-longer,0,12,0,0,1,2
52382,notification-interval-longer,0,0,0,0,0,1
52383,control,0,0,0,0,0,1
52384,notification-interval-short,0,1,0,0,0,1
52385,control,0,0,0,0,0,1
52386,control,0,12,0,0,0,1
52387,notification-interval-longer,0,2,0,0,0,1
52388,notification-interval-longer,0,0,0,0,0,1
52389,notification-interval-longer,0,0,0,0,0,1
52390,notification-interval-longer,0,3,0,0,0,1
52391,notification-interval-short,0,0,0,0,0,1
52392,notification-interval-longer,0,0,0,0,0,1
52393,notification-interval-short,0,10,0,0,0,1
52394,notification-interval-longer,0,6,0,0,0,1
52395,control,0,0,0,0,0,1
52396,notification-interval-longer,0,2,0,0,1,1
52397,notification-interval-short,0,1,0,0,0,1
52398,control,0,0,0,0,0,1
52399,notification-interval-short,0,0,0,0,0,1
52400,notification-interval-short,0,0,0,0,0,2
52401,notification-interval-longer,0,0,0,0,0,1
52402,control,0,0,0,0,0,1
52403,notification-interval-longer,0,0,0,0,0,1
52404,notification-interval-short,0,0,0,0,0,1
52405,notification-interval-short,0,0,0,0,0,1
52406,notification-interval-longer,1,4,0,0,0,1
52407,notification-interval-short,0,0,0,0,0,1
52408,notification-interval-short,0,0,0,0,0,1
52410,control,0,0,0,0,0,1
52411,notification-interval-short,0,0,0,0,0,1
52412,control,0,0,0,0,0,1
52413,notification-interval-longer,0,0,0,0,0,1
52414,notification-interval-short,0,0,0,0,0,1
52415,control,0,0,0,0,0,1
52416,notification-interval-longer,0,0,0,0,0,1
52417,notification-interval-short,0,0,0,0,0,1
52418,notification-interval-longer,0,5,0,0,0,1
52419,notification-interval-longer,0,37,0,0,1,1
52420,notification-interval-longer,0,0,0,0,0,1
52421,notification-interval-short,0,3,0,0,0,1
52422,notification-interval-longer,0,0,0,0,0,1
52423,notification-interval-short,0,0,0,0,0,1
52424,notification-interval-longer,0,0,0,0,0,1
52425,notification-interval-short,0,0,0,0,0,1
52426,notification-interval-short,0,2,0,0,0,1
52427,notification-interval-short,0,0,0,0,0,1
52428,notification-interval-longer,0,0,0,0,0,1
52429,notification-interval-short,0,1,0,0,0,1
52430,notification-interval-longer,0,0,0,0,0,1
52431,control,0,0,0,0,0,1
52432,notification-interval-short,0,1,0,0,0,1
52433,control,0,0,0,0,0,1
52434,notification-interval-longer,0,0,0,0,0,1
52435,control,0,2,0,0,0,1
52436,notification-interval-short,0,0,0,0,0,1
52437,notification-interval-short,0,11,0,0,1,1
52438,notification-interval-short,0,0,0,0,0,1
52439,control,0,0,0,0,0,1
52440,notification-interval-longer,0,9,0,0,0,1
52441,notification-interval-longer,0,2,0,0,0,1
52442,notification-interval-longer,0,0,0,0,0,1
52443,notification-interval-short,0,0,0,0,0,1
52444,notification-interval-longer,0,0,0,0,0,1
52445,notification-interval-short,0,3,0,0,1,1
52446,notification-interval-short,0,3,0,0,0,2
52447,control,0,18,0,0,0,1
52448,notification-interval-longer,0,0,0,0,0,2
52449,notification-interval-short,0,0,0,0,0,1
52450,control,0,1,0,0,0,1
52451,notification-interval-short,0,0,0,0,0,1
52452,control,0,0,0,0,0,1
52453,notification-interval-longer,0,2,0,0,0,1
52454,control,0,0,0,0,0,2
52455,notification-interval-short,0,0,0,0,0,1
52456,notification-interval-longer,0,11,0,0,0,1
52457,control,0,0,0,0,0,1
52458,notification-interval-short,0,0,0,0,0,1
52459,notification-interval-longer,0,0,0,0,0,1
52460,notification-interval-longer,0,0,0,0,0,1
52461,notification-interval-longer,0,0,0,0,0,1
52462,notification-interval-short,0,0,0,0,0,1
52463,notification-interval-longer,0,6,0,0,0,1
52464,notification-interval-longer,0,0,0,0,0,1
52465,control,0,0,0,0,0,1
52466,control,0,0,0,0,0,1
52467,control,0,2,0,0,0,1
52468,notification-interval-short,0,0,0,0,0,1
52469,notification-interval-short,0,0,0,0,0,1
52470,control,0,0,0,0,0,1
52471,notification-interval-longer,0,0,0,0,0,1
52472,notification-interval-short,0,0,0,0,0,1
52473,notification-interval-short,0,0,0,0,0,1
52474,notification-interval-short,0,0,0,0,0,2
52475,notification-interval-longer,0,1,0,0,0,1
52476,notification-interval-longer,0,5,0,0,1,1
52477,notification-interval-short,0,0,0,0,0,2
52478,notification-interval-longer,0,0,0,0,0,1
52479,notification-interval-longer,0,18,0,0,0,1
52480,control,0,0,0,0,0,1
52481,control,0,0,0,0,0,1
52482,notification-interval-short,0,0,0,0,0,1
52483,control,0,0,0,0,0,1
52484,control,0,0,0,0,0,1
52485,notification-interval-longer,0,0,0,0,0,1
52486,notification-interval-short,0,0,0,0,0,1
52487,notification-interval-longer,0,44,0,0,3,2
52488,notification-interval-longer,0,1,0,0,0,1
52489,notification-interval-longer,0,0,0,0,0,1
52490,notification-interval-short,0,1,0,0,0,1
52491,notification-interval-short,0,0,0,0,0,1
52492,notification-interval-longer,1,54,0,0,0,1
52493,notification-interval-longer,0,0,0,0,0,2
52494,notification-interval-longer,0,0,0,0,0,1
52495,notification-interval-short,0,0,0,0,0,1
52496,notification-interval-longer,0,0,0,0,0,1
52497,notification-interval-short,0,0,0,0,0,1
52498,notification-interval-longer,0,1,0,0,0,1
52499,notification-interval-longer,0,2,0,0,0,1
52500,control,0,0,0,0,0,1
52501,control,0,0,0,0,0,1
52502,notification-interval-longer,0,0,0,0,0,1
52503,notification-interval-longer,0,0,0,0,0,1
52504,notification-interval-short,1,1,0,0,0,2
52505,notification-interval-short,0,0,0,0,0,2
52506,notification-interval-longer,0,0,0,0,0,1
52507,notification-interval-longer,0,0,0,0,0,1
52508,notification-interval-short,0,0,0,0,0,1
52509,control,0,0,0,0,0,2
52510,notification-interval-short,1,4,0,0,0,1
52511,notification-interval-longer,0,2,0,0,0,1
52512,control,0,0,0,0,0,1
52513,notification-interval-short,0,0,0,0,0,1
52514,control,0,3,0,0,0,1
52515,notification-interval-longer,0,0,0,0,0,1
52516,notification-interval-longer,0,2,0,0,1,1
52517,notification-interval-longer,0,0,0,0,0,1
52518,control,0,0,0,0,0,2
52519,notification-interval-longer,0,0,0,0,0,1
52520,control,0,0,0,0,0,1
52521,notification-interval-short,0,3,0,0,0,2
52522,notification-interval-short,0,0,0,0,0,1
52523,notification-interval-short,0,0,0,0,0,1
52524,notification-interval-short,0,0,0,0,0,1
52525,notification-interval-short,0,0,0,0,0,1
52526,control,0,0,0,0,0,1
52527,notification-interval-short,0,0,0,0,0,2
52528,notification-interval-short,0,0,0,0,0,1
52529,notification-interval-short,0,0,0,0,0,1
52530,notification-interval-short,0,0,0,0,0,1
52531,notification-interval-short,0,0,0,0,0,1
52532,notification-interval-short,0,0,0,0,0,1
52533,notification-interval-short,0,0,0,0,0,2
52534,control,0,1,0,0,0,1
52535,control,0,19,0,0,0,1
52536,control,0,0,0,0,0,1
52537,control,0,0,0,0,0,2
52538,notification-interval-longer,0,0,0,0,0,1
52539,control,0,0,0,0,0,1
52540,notification-interval-short,0,1,0,0,0,1
52541,notification-interval-short,0,0,0,0,0,1
52542,control,0,0,0,0,0,1
52543,notification-interval-longer,0,0,0,0,0,2
52544,control,0,0,0,0,0,1
52545,notification-interval-longer,0,4,0,0,1,1
52546,notification-interval-longer,0,0,0,0,0,1
52547,notification-interval-longer,0,0,0,0,0,1
52548,notification-interval-short,0,1,0,0,1,1
52549,notification-interval-short,0,1,0,0,0,1
52550,notification-interval-short,0,0,0,0,0,1
52551,control,0,0,0,0,0,1
52552,notification-interval-longer,0,0,0,0,0,1
52553,notification-interval-longer,0,0,0,0,0,1
52554,control,0,13,0,0,0,1
52555,notification-interval-longer,0,2,0,0,0,1
52556,notification-interval-longer,0,0,0,0,0,1
52557,notification-interval-longer,0,0,0,0,0,1
52558,control,0,0,0,0,0,1
52559,notification-interval-short,0,0,0,0,0,2
52560,notification-interval-longer,0,2,0,0,1,2
52561,notification-interval-longer,0,0,0,0,0,2
52562,control,0,0,0,0,0,1
52563,control,0,8,0,0,0,1
52564,control,0,0,0,0,0,1
52565,notification-interval-short,0,0,0,0,0,1
52566,notification-interval-longer,0,1,0,0,0,1
52567,notification-interval-longer,0,0,0,0,0,1
52568,notification-interval-short,0,0,0,0,0,2
52569,control,0,6,0,0,0,1
52570,notification-interval-longer,0,0,0,0,0,1
52571,notification-interval-longer,0,2,0,0,1,1
52572,notification-interval-longer,0,0,0,0,0,1
52573,notification-interval-longer,0,1,0,0,0,1
52574,notification-interval-short,0,0,0,0,0,2
52575,notification-interval-short,0,0,0,0,0,2
52576,notification-interval-short,0,2,0,0,0,1
52577,notification-interval-short,0,4,0,0,0,1
52578,notification-interval-longer,0,17,0,0,2,1
52579,control,0,0,0,0,0,1
52580,control,0,0,0,0,0,1
52581,notification-interval-longer,0,31,0,0,0,1
52582,notification-interval-short,0,0,0,0,0,1
52583,notification-interval-short,0,0,0,0,0,1
52584,notification-interval-short,0,0,0,0,0,1
52585,notification-interval-short,0,0,0,0,0,1
52586,control,0,0,0,0,0,1
52587,notification-interval-short,0,0,0,0,0,2
52588,control,0,0,0,0,0,1
52589,notification-interval-short,0,1,0,0,0,1
52590,notification-interval-short,0,0,0,0,0,1
52591,notification-interval-short,0,0,0,0,0,1
52592,notification-interval-longer,0,0,0,0,0,1
52593,notification-interval-short,0,43,0,0,5,1
52594,notification-interval-short,0,16,0,0,0,1
52595,control,0,2,0,0,0,1
52596,notification-interval-longer,0,1,0,0,0,1
